acc,chain,code_string,condition,director,ent_type,generation,guess_time,markerPres,model,participant,phase,selected,target,terminator,trial,verb,vid_len,code_len
1.0,chain4,"2hStrokeHair,2hScissors-Hair,2hPoint-Self,2hScissors-Hair",Transmission + Interaction,,person,1,1.813923,y,s17,C_42,testing,hairdresser,hairdresser,director,7.0,,10.040429,4.0
1.0,chain4,"2hCamera,1hPoint<obj>,2hSphere,2hCamera",Transmission + Interaction,,obj,1,0.661953,y,s11,C_42,testing,camera,camera,director,9.0,,6.217833,4.0
1.0,chain4,"1hPoint-Self,2hOpenBook,1hSing,1hSing,2hOpenBook,Sing",Transmission + Interaction,,person,1,1.205454,y,s37,C_42,testing,singer,singer,director,11.0,,10.320364,6.0
1.0,chain4,2hWristsX,Transmission + Interaction,,obj,1,0.516826,n,s23,C_42,testing,handcuffs,handcuffs,director,13.0,,5.962144,1.0
1.0,chain4,"1hOpenDoor,Look,Talk,2hPray",Transmission + Interaction,,loc,1,0.510339,y,s30,C_42,testing,church,church,director,15.0,,7.713635,4.0
1.0,chain4,"1hPickUp,2hCamera,2hPutDown",Transmission + Interaction,,act,1,0.974552,n,s12,C_42,testing,to take a photo,to take a photo,director,17.0,,7.324286,3.0
1.0,chain4,"2hSing,2hOpenBook,2hSing",Transmission + Interaction,,act,1,0.565758,n,s40,C_42,testing,to sing,to sing,director,19.0,,6.348322,3.0
1.0,chain4,"2hProc,2hOpenBook,Talk,2hPoint-Self,2hOpenBook",Transmission + Interaction,,person,1,7.365978,y,,C_42,testing,vicar,vicar,director,21.0,,10.264021,5.0
1.0,chain4,1hScissors,Transmission + Interaction,,obj,1,1.65393,n,s43,C_42,testing,scissors,scissors,director,23.0,,6.008631,1.0
1.0,chain4,"2hOpenBook,2hCross,2hOpenBook",Transmission + Interaction,,obj,1,0.701696,n,s7,C_42,testing,bible,bible,director,25.0,,5.294342,3.0
0.0,chain4,"1hPanShake,2hShake-HoldPan,2hPanShake,2hShake-HoldPan,2hPanShake",Transmission + Interaction,,act,1,0.519066,n,s28,C_42,testing,frying pan,to cook,director,27.0,,7.119524,5.0
1.0,chain4,"2hWristsX,1hPoint-Self,ShakeHead,2hNo,1hPoint<out>,2hWristsX",Transmission + Interaction,,act,1,2.445588,n,,C_42,testing,to make an arrest,to make an arrest,director,29.0,,10.90531,6.0
1.0,chain4,"2hHat,2hWalk,2hWristsX,2hWalk,2hHat,2hWristsX",Transmission + Interaction,,person,1,0.181764,n,s21,C_42,testing,police officer,police officer,director,31.0,,13.58308,6.0
1.0,chain4,"2hMic,Sing,2hMic-Outline,2hMic,Sing",Transmission + Interaction,,obj,1,1.552267,y,s39,C_42,testing,microphone,microphone,director,33.0,,6.012683,5.0
1.0,chain4,"1hPalmChest,1hGive,2hScissors-Hair,2hScissors-Hair,2hPoint<out>,1hPalmChest,2hGive,2hScissors-Hair",Transmission + Interaction,,act,1,0.422001,n,,C_42,testing,to give a haircut,to give a haircut,director,35.0,,9.302775,8.0
1.0,chain4,"1hDine,1hWave,1hDine",Transmission + Interaction,,loc,1,0.92606,n,s2,C_42,testing,restaurant,restaurant,director,37.0,,5.860089,3.0
1.0,chain4,"2hEat,2hOpenBook,2hProc,2hOpenBook,Talk",Transmission + Interaction,,act,1,0.711031,n,s32,C_42,testing,to preach,to preach,director,39.0,,7.419238,5.0
1.0,chain4,"1hOpenDoor,1hWave,2hScissors-Hair,2hScissors-Hair",Transmission + Interaction,,loc,1,0.357674,y,s18,C_42,testing,hair salon,hair salon,director,41.0,,8.883425,4.0
1.0,chain4,"2hPanShake,2hToss,2hPanShake,2hToss<repeated>",Transmission + Interaction,,obj,1,5.128265,n,s27,C_42,testing,frying pan,frying pan,director,43.0,,6.094816,4.0
1.0,chain4,"1hFeel,1hFeel,2hHoldBars,2hShakeBars",Transmission + Interaction,,loc,1,0.975211,n,s22,C_42,testing,prison,prison,director,45.0,,6.012561,4.0
1.0,chain4,"1hPalmChest,1hPoint-Self,2hCamera,2hPoint-Self",Transmission + Interaction,,person,1,0.791195,y,s33,C_42,testing,photographer,photographer,director,47.0,,5.246296,4.0
1.0,chain4,2hWristsX,Transmission + Interaction,,obj,2,3.293125,,C_42,C_44,testing,handcuffs,handcuffs,director,1.0,,6.850673,1.0
1.0,chain4,"2hWristsX,1hPoint-Self,1hNo,1hPoint-Self,1hNo,2hWristsX,1hPoint<out>,2hWristsX",Transmission + Interaction,,act,2,0.893188,n,C_42,C_44,testing,to make an arrest,to make an arrest,director,3.0,,10.380424,8.0
1.0,chain4,"2hPalmChest,2hGive,2hScissors-Hair,2hScissors-Hair,2hPalmChest,2hGive,1hNo,1hPoint-Self,2hPalmChest,2hGive,2hScissors-Hair",Transmission + Interaction,,act,2,0.341039,n,C_42,C_44,testing,to give a haircut,to give a haircut,director,5.0,,12.849444,11.0
1.0,chain4,"2hOpenBook,Sing,1hSing",Transmission + Interaction,,act,2,0.830593,n,,C_44,testing,to sing,to sing,director,7.0,,8.345747,3.0
1.0,chain4,"2hPanShake,2hPan-Outline,1hPoint<obj>,2hPanShake,2hPanShake,2hShake-HoldPan,2hPanShake,2hPan-Outline",Transmission + Interaction,,obj,2,0.725626,y,,C_44,testing,frying pan,frying pan,director,9.0,,12.572187,8.0
1.0,chain4,"2hPanShake,2hShake-HoldPan,2hShake-HoldPan,2hPanShake,2hPanShake",Transmission + Interaction,,act,2,0.462246,n,C_42,C_44,testing,to cook,to cook,director,11.0,,9.655211,5.0
1.0,chain4,"1hPoint-Self,2hPinch-Space,2hOpenBook,Talk,2hFingerCross",Transmission + Interaction,,person,2,0.717963,y,C_42,C_44,testing,vicar,vicar,director,13.0,,17.02307,5.0
1.0,chain4,"2hPalmsTogether,1hMovePalms,2hOpenBook,1hSing,1hSing,2hBuilding-Outline,2hFeel,1hPalmsUp,2hOpenBook,1hSing",Transmission + Interaction,,loc,2,0.462471,y,C_42,C_44,testing,concert hall,concert hall,director,15.0,,16.045402,10.0
1.0,chain4,"2hMic,Sing,2hMic-Outline,2hMic,Sing",Transmission + Interaction,,obj,2,0.406752,y,C_42,C_44,testing,microphone,microphone,director,17.0,,8.320235,5.0
1.0,chain4,"2hPoint-Self,2hScissors-Hair,2hScissors-Hair,2hPoint-Self",Transmission + Interaction,,person,2,1.375823,y,,C_44,testing,hairdresser,hairdresser,director,19.0,,8.70009,4.0
1.0,chain4,"1hFeel,1hFeel,2hHoldBars,2hShakeBars",Transmission + Interaction,,loc,2,2.263098,n,C_42,C_44,testing,prison,prison,director,21.0,,7.403766,4.0
1.0,chain4,"2hPoint-Self,2hCamera,2hCamera,1hPoint-Self",Transmission + Interaction,,person,2,2.062788,y,C_42,C_44,testing,photographer,photographer,director,23.0,,6.290126,4.0
1.0,chain4,"2hFingerCross,2hBuilding-Outline,2hPinch-Space",Transmission + Interaction,,loc,2,0.615041,y,,C_44,testing,church,church,director,25.0,,7.418718,3.0
1.0,chain4,"2hOpenBook,2hFingerCross,2hOpenBook",Transmission + Interaction,,obj,2,0.921755,n,C_42,C_44,testing,bible,bible,director,27.0,,6.100498,3.0
1.0,chain4,"1hFeel,2hFeel,2hBuilding-Outline,2hCoverEyes",Transmission + Interaction,,loc,2,0.632432,y,C_42,C_44,testing,darkroom,darkroom,director,29.0,,8.277047,4.0
1.0,chain4,1hScissors,Transmission + Interaction,,obj,2,0.280233,n,C_42,C_44,testing,scissors,scissors,director,31.0,,3.785448,1.0
1.0,chain4,"2hPinch-Space<out>,2hGive,2hGive",Transmission + Interaction,,act,2,1.936429,n,C_42,C_44,testing,to preach,to preach,director,33.0,,9.180305,3.0
1.0,chain4,"2hCamera,2hCamera,2hCamera",Transmission + Interaction,,act,2,0.351759,n,,C_44,testing,to take a photo,to take a photo,director,35.0,,7.527309,3.0
1.0,chain4,"2hSpoon-Hand,2hSpoon-Hand,2hSpoon-Hand<repeated>",Transmission + Interaction,,loc,2,0.672235,n,C_42,C_44,testing,restaurant,restaurant,director,37.0,,8.202743,3.0
1.0,chain4,"2hHat,2hHat-Outline,2hPanShake,2hShake-HoldPan,2hPanShake,2hShake-HoldPan,1hPoint-Self",Transmission + Interaction,,person,2,0.600491,y,C_42,C_44,testing,chef,chef,director,39.0,,13.533082,7.0
1.0,chain4,"2hPalm-Self,2hHat-Outline,2hWristsX,1hPoint<out>,1hPoint-Self",Transmission + Interaction,,person,2,0.361161,y,,C_44,testing,police officer,police officer,director,41.0,,10.884449,5.0
1.0,chain4,"2hPoint-Self,2hOpenBook,1hSing,1hSing",Transmission + Interaction,,person,2,1.368659,y,C_42,C_44,testing,singer,singer,director,43.0,,6.345009,4.0
0.0,chain4,"2hBuilding-Outline,1hMovePalms,1hWave,2hScissors-Hair,2hScissors-Hair",Transmission + Interaction,,loc,2,2.690832,y,C_42,C_44,testing,hairdresser,hair salon,director,45.0,,9.30152,5.0
1.0,chain4,"2hCamera,2hCamera,2hSphere,2hCamera,2hCamera",Transmission + Interaction,,obj,2,7.66677,n,C_42,C_44,testing,camera,camera,director,47.0,,7.642562,5.0
0.0,chain4,"2hPalm-Self,2hSing,2hOpenBook,1hSing",Transmission + Interaction,,person,2,6.463915,y,C_42,C_43,testing,to preach,singer,director,0.0,,7.584493,4.0
1.0,chain4,"2hOpenBook,2hFingerCross,2hOpenBook",Transmission + Interaction,,obj,2,0.246209,n,C_42,C_43,testing,bible,bible,director,2.0,,4.818705,3.0
1.0,chain4,"2hPalm-Self,2hPalmsOut,2hScissors-Hair,1hMovePalms,1hPalm-Self,2hPalm-Self,2hPalmsOut,2hScissors-Hair",Transmission + Interaction,,act,2,0.430166,y,C_42,C_43,testing,to give a haircut,to give a haircut,director,4.0,,10.1981,8.0
1.0,chain4,"1hPanShake,2hShake-HoldPan,1hPanShake,2hShake-HoldPan,1hPanShake",Transmission + Interaction,,act,2,0.631182,n,C_42,C_43,testing,to cook,to cook,director,6.0,,8.798563,5.0
1.0,chain4,"1hPanShake,2hPan-Outline,1hPanShake,1hPoint<obj>,2hPan-Outline,1hPanShake,1hPoint<obj>,2hPan-Outline",Transmission + Interaction,,obj,2,0.421928,y,,C_43,testing,frying pan,frying pan,director,8.0,,9.781853,8.0
1.0,chain4,"2hPalm-Self,2hPalmsOut,2hWristsX<out>,1hMoveFinger,1hPoint-Self,2hWristsX,2hPalm-Self,2hPalmsOut,2hWristsX",Transmission + Interaction,,act,2,0.998818,y,C_42,C_43,testing,to make an arrest,to make an arrest,director,10.0,,9.6269,9.0
1.0,chain4,"2hPalm-Self,2hHat-Outline,1hFists,2hWristsX,2hPalm-Self",Transmission + Interaction,,person,2,7.422366,y,,C_43,testing,police officer,police officer,director,12.0,,13.676279,5.0
1.0,chain4,"2hPalm-Self,1hSing",Transmission + Interaction,,act,2,6.774237,y,C_42,C_43,testing,to preach,to preach,director,14.0,,8.661802,2.0
1.0,chain4,"2hSpace,2hOpenBook,Talk,2hBuilding-Outline",Transmission + Interaction,,loc,2,4.150124,y,C_42,C_43,testing,concert hall,concert hall,director,16.0,,5.196407,4.0
1.0,chain4,"2hSpace-Point,2hSpoon-Hand",Transmission + Interaction,,loc,2,2.421683,y,C_42,C_43,testing,restaurant,restaurant,director,18.0,,5.896435,2.0
0.0,chain4,"2hPalm-Self,1hSing",Transmission + Interaction,,act,2,0.688024,y,,C_43,testing,singer,to sing,director,20.0,,5.834934,2.0
1.0,chain4,"2hPalm-Self,2hCamera-Hand",Transmission + Interaction,,person,2,1.893639,y,C_42,C_43,testing,photographer,photographer,director,22.0,,5.062214,2.0
1.0,chain4,2hWristsX,Transmission + Interaction,,obj,2,3.708312,n,C_42,C_43,testing,handcuffs,handcuffs,director,24.0,,2.74578,1.0
1.0,chain4,1hScissors,Transmission + Interaction,,obj,2,0.733095,n,C_42,C_43,testing,scissors,scissors,director,26.0,,4.632004,1.0
1.0,chain4,"2hSpace,2hCoverEyes,1hMoveFinger,1hFlick",Transmission + Interaction,,loc,2,0.219274,y,C_42,C_43,testing,darkroom,darkroom,director,28.0,,6.476669,4.0
1.0,chain4,"2hPalm-Self,2hHat-Outline,2hPanShake,2hShake-HoldPan,2hPanShake,1hPalm-Self",Transmission + Interaction,,person,2,0.069116,y,C_42,C_43,testing,chef,chef,director,30.0,,7.649503,6.0
1.0,chain4,"2hCamera-Hand,2hCircle-Outline,2hSphere,2hSquare-Outline,2hCamera-Hand",Transmission + Interaction,,obj,2,0.522893,n,C_42,C_43,testing,camera,camera,director,32.0,,9.393754,5.0
1.0,chain4,"1hPalm-Self,2hScissors-Hair,2hPalm-Self,2hStrokeHair,2hHair",Transmission + Interaction,,person,2,2.379594,y,,C_43,testing,hairdresser,hairdresser,director,34.0,,8.074497,5.0
1.0,chain4,"1hFeel,2hFeel,2hShakeBars",Transmission + Interaction,,loc,2,2.379389,n,C_42,C_43,testing,prison,prison,director,36.0,,5.233855,3.0
1.0,chain4,"2hSquare-Outline,2hCamera,2hCamera,2hCamera",Transmission + Interaction,,act,2,4.979787,n,,C_43,testing,to take a photo,to take a photo,director,38.0,,5.130812,4.0
1.0,chain4,"2hPalm-Self,2hOpenBook,2hFingerCross,2hOpenBook,Talk,2hPointBox,2hFingerCross,2hOpenBook",Transmission + Interaction,,person,2,0.564245,y,C_42,C_43,testing,vicar,vicar,director,40.0,,12.3579,8.0
1.0,chain4,"2hPointBox,2hFingerCross",Transmission + Interaction,,loc,2,0.587333,y,,C_43,testing,church,church,director,42.0,,3.256959,2.0
1.0,chain4,"2hMic,Sing,2hMic-Outline,2hMic,Sing",Transmission + Interaction,,obj,2,0.090909,y,C_42,C_43,testing,microphone,microphone,director,44.0,,6.123286,5.0
1.0,chain4,"2hPointBox,2hSpace,2hScissors-Hair",Transmission + Interaction,,loc,2,8.970663,y,C_42,C_43,testing,hair salon,hair salon,director,46.0,,5.458571,3.0
1.0,chain4,"2hPinchHands,2hPinch-Space,2hPinchHands,2hPinchHands,2hPinchHands,2hPinchHands",Transmission + Interaction,,act,3,1.728124,n,C_44,C_45,testing,to preach,to preach,director,0.0,,9.468084,6.0
1.0,chain4,"1hPoint-Self,2hCamera,2hCamera,2hCamera",Transmission + Interaction,,person,3,1.298582,y,C_44,C_45,testing,photographer,photographer,matcher,2.0,,6.387278,4.0
1.0,chain4,"2hFingerCross,2hBuilding-Outline,2hSpace",Transmission + Interaction,,loc,3,0.940239,y,C_44,C_45,testing,church,church,matcher,4.0,,5.104738,3.0
1.0,chain4,"2hCamera,2hCamera",Transmission + Interaction,,act,3,0.507519,n,C_44,C_45,testing,to take a photo,to take a photo,matcher,6.0,,4.426783,2.0
0.0,chain4,"1hPoint-Self,2hScissors-Hair",Transmission + Interaction,,act,3,0.403522,y,,C_45,testing,hairdresser,to give a haircut,matcher,8.0,,6.304982,2.0
0.0,chain4,"1hPull<in>,2hPut,2hPut,2hOpenBook,1hPut",Transmission + Interaction,,loc,3,0.315184,n,,C_45,testing,to preach,restaurant,matcher,10.0,,15.703581,5.0
1.0,chain4,"2hPanShake,2hPanShake,2hShake-HoldPan,2hPanShake,2hPanShake,2hShake-HoldPan,2hMix-HoldPan",Transmission + Interaction,,act,3,0.522076,n,C_44,C_45,testing,to cook,to cook,matcher,12.0,,6.649278,7.0
1.0,chain4,"1hFeel,1hFeel,2hBuilding-Outline,2hCoverEyes",Transmission + Interaction,,loc,3,0.715793,y,C_44,C_45,testing,darkroom,darkroom,matcher,14.0,,5.697355,4.0
1.0,chain4,"2hHat-Outline,2hPoint-Self",Transmission + Interaction,,person,3,0.322769,y,C_44,C_45,testing,chef,chef,matcher,16.0,,3.553273,2.0
0.0,chain4,"2hHat-Outline,2hFingerCross,2hMic,2hOpenBook,2hPinchHands",Transmission + Interaction,,person,3,0.244036,n,,C_45,testing,to preach,vicar,matcher,18.0,,10.513566,5.0
1.0,chain4,"2hPanShake,2hPan-Outline,2hPanShake",Transmission + Interaction,,obj,3,0.433695,y,C_44,C_45,testing,frying pan,frying pan,matcher,20.0,,4.755969,3.0
0.0,chain4,"2hSpace,2hMic,Sing,2hSpace",Transmission + Interaction,,loc,3,0.370871,n,,C_45,testing,to preach,concert hall,matcher,22.0,,13.863963,4.0
1.0,chain4,"2hOpenBook,2hFingerCross,2hOpenBook",Transmission + Interaction,,obj,3,2.810605,n,C_44,C_45,testing,bible,bible,matcher,24.0,,5.060424,3.0
1.0,chain4,"2hWristsX,2hWristsX",Transmission + Interaction,,obj,3,0.418933,n,C_44,C_45,testing,handcuffs,handcuffs,matcher,26.0,,4.577797,2.0
1.0,chain4,"2hPoint-Self,2hScissors-Hair,2hScissors-Hair",Transmission + Interaction,,person,3,0.20455,y,C_44,C_45,testing,hairdresser,hairdresser,matcher,28.0,,6.141693,3.0
1.0,chain4,"2hHat,Walk,1hFingerWag,1hFingerWag,2hWristsX,1hPoint<out>,2hPut,2hWristsX",Transmission + Interaction,,person,3,0.450979,n,,C_45,testing,police officer,police officer,matcher,30.0,,9.227641,8.0
1.0,chain4,"1hFeel,1hFeel,2hShakeBars",Transmission + Interaction,,loc,3,4.307098,n,C_44,C_45,testing,prison,prison,matcher,32.0,,5.693043,3.0
1.0,chain4,"1hPoint-Self,1hNo,2hWristsX,1hPoint<out>,2hWristsX,1hFingerWag",Transmission + Interaction,,act,3,0.290596,n,C_44,C_45,testing,to make an arrest,to make an arrest,matcher,34.0,,7.509814,6.0
1.0,chain4,"2hBuilding-Outline,1hOpenDoor,1hWave,1hComeIn,2hScissors-Hair,2hScissors-Hair",Transmission + Interaction,,loc,3,0.154042,y,C_44,C_45,testing,hair salon,hair salon,matcher,36.0,,8.632973,6.0
1.0,chain4,"2hCamera-Shape,2hCamera,2hCupHands,2hCamera",Transmission + Interaction,,obj,3,2.196124,n,,C_45,testing,camera,camera,matcher,38.0,,7.731153,4.0
1.0,chain4,1hScissors,Transmission + Interaction,,obj,3,3.155524,n,C_44,C_45,testing,scissors,scissors,matcher,40.0,,3.436534,1.0
1.0,chain4,"2hOpenBook,1hSing,1hSing,1hSing",Transmission + Interaction,,act,3,0.163147,n,C_44,C_45,testing,to sing,to sing,matcher,42.0,,5.74413,4.0
1.0,chain4,"2hMic,Sing,2hMic<emph>,Sing,2hMic<emph>",Transmission + Interaction,,obj,3,10.979557,y,C_44,C_45,testing,microphone,microphone,matcher,44.0,,7.705128,5.0
1.0,chain4,"2hPoint-Self,2hSing,1hMic,2hSing",Transmission + Interaction,,person,3,3.45158,y,C_44,C_45,testing,singer,singer,matcher,46.0,,5.859754,4.0
1.0,chain4,"2hPanShake,2hShake-HoldPan,2hPanShake,2hPanShake,2hShake-HoldPan",Transmission + Interaction,,act,3,3.060045,n,C_44,C_46,testing,to cook,to cook,director,1.0,,8.255617,5.0
0.0,chain4,"2hPoint-Self,2hMic,Sing<repeated>",Transmission + Interaction,,person,3,8.541644,y,C_44,C_46,testing,microphone,singer,director,3.0,,5.80064,3.0
1.0,chain4,"2hPanShake,1hPoint<obj>,2hPanShake,2hPan-Outline,2hPanShake",Transmission + Interaction,,obj,3,3.261108,y,C_44,C_46,testing,frying pan,frying pan,director,5.0,,8.753702,5.0
1.0,chain4,"1hFeel,1hFeel,2hShakeBars",Transmission + Interaction,,loc,3,0.212631,n,C_44,C_46,testing,prison,prison,director,7.0,,4.899718,3.0
1.0,chain4,"2hOpenBook,2hClasp,Sing<repeated>",Transmission + Interaction,,act,3,0.340259,n,C_44,C_46,testing,to sing,to sing,director,9.0,,6.204252,3.0
1.0,chain4,"2hBuilding-Outline,2hFingerCross,2hBuilding-Outline,2hFingerCross",Transmission + Interaction,,loc,3,0.717186,y,C_44,C_46,testing,church,church,director,11.0,,8.239826,4.0
1.0,chain4,"1hPoint-Self,2hScissors-Hair,2hScissors-Hair,1hPoint-Self",Transmission + Interaction,,person,3,1.670272,y,C_44,C_46,testing,hairdresser,hairdresser,director,13.0,,8.142474,4.0
0.0,chain4,"1hPoint-Self,2hWristsX,1hFingerWag,2hWristsX",Transmission + Interaction,,person,3,9.65454,y,,C_46,testing,to make an arrest,police officer,director,15.0,,9.948946,4.0
0.0,chain4,2hWristsX,Transmission + Interaction,,obj,3,0.894498,n,C_44,C_46,testing,to make an arrest,handcuffs,director,17.0,,5.483228,1.0
1.0,chain4,"2hCamera,2hCamera,2hCamera",Transmission + Interaction,,act,3,5.349912,n,C_44,C_46,testing,to take a photo,to take a photo,director,19.0,,6.279849,3.0
0.0,chain4,"2hBuilding-Outline,1hWave,2hScissors-Hair,2hScissors-Hair",Transmission + Interaction,,act,3,7.006108,n,,C_46,testing,hair salon,to give a haircut,director,21.0,,8.994641,4.0
1.0,chain4,"1hPoint-Self,2hCamera,2hCamera,2hCamera,1hPoint-Self",Transmission + Interaction,,person,3,0.734499,y,C_44,C_46,testing,photographer,photographer,director,23.0,,11.501852,5.0
1.0,chain4,"2hBuilding-Outline,2hSing,2hSing,2hSing,2hBuilding-Outline,2hSing,2hSing",Transmission + Interaction,,loc,3,0.486221,y,,C_46,testing,concert hall,concert hall,director,25.0,,13.877445,7.0
0.0,chain4,"2hPalmsTogether,2hPalmsUp,2hFingerCross,2hPalmsUp<repeated>,2hFingerCross",Transmission + Interaction,,person,3,0.51821,n,,C_46,testing,bible,vicar,director,27.0,,12.100866,5.0
1.0,chain4,"2hMic,Sing,2hSquare-Outline,2hMic,Sing",Transmission + Interaction,,obj,3,2.135707,y,C_44,C_46,testing,microphone,microphone,director,29.0,,7.41119,5.0
1.0,chain4,"2hBuilding-Outline,1hWave,1hWave,UNCODE,2hScissors-Hair,2hScissors-Hair,2hScissors-Hair,2hScissors-Hair",Transmission + Interaction,,loc,3,0.054176,y,C_44,C_46,testing,hair salon,hair salon,director,31.0,,12.815479,8.0
0.0,chain4,"1hFeel,1hFeel,2hCoverEyes",Transmission + Interaction,,loc,3,3.865474,n,C_44,C_46,testing,to give a haircut,darkroom,director,33.0,,6.829816,3.0
1.0,chain4,1hScissors,Transmission + Interaction,,obj,3,4.032268,n,C_44,C_46,testing,scissors,scissors,director,35.0,,5.07125,1.0
0.0,chain4,"2hCamera,2hCamera-Outline,2hCamera<repeated>",Transmission + Interaction,,obj,3,2.137775,y,,C_46,testing,to take a photo,camera,director,37.0,,7.288729,3.0
1.0,chain4,"2hBuilding-Outline,1hWave,1hWave,1hPoint<obj>,1hHoldPan,2hShake-HoldPan,1hPanShake,2hShake-HoldPan,1hPanShake,2hShake-HoldPan,1hSpoon,1hBelly",Transmission + Interaction,,loc,3,0.799883,y,,C_46,testing,restaurant,restaurant,director,39.0,,18.925007,12.0
1.0,chain4,"2hPalmsUp,1hPoint<out:repeated>,1hPalmsUp,2hPalmsUp,2hFingerCross,2hPalmsUp,1hPalmsUp,1hPalmsUp",Transmission + Interaction,,act,3,0.027113,n,C_44,C_46,testing,to preach,to preach,director,41.0,,14.638703,8.0
1.0,chain4,"2hOpenBook,2hFingerCross,2hOpenBook,2hFingerCross",Transmission + Interaction,,obj,3,1.383587,n,C_44,C_46,testing,bible,bible,director,43.0,,7.17159,4.0
1.0,chain4,"2hHat,1hPoint-Self,2hHat-Outline,1hPoint-Self,2hPanShake,2hShake-HoldPan",Transmission + Interaction,,person,3,0.385334,y,C_44,C_46,testing,chef,chef,matcher,45.0,,9.961275,6.0
1.0,chain4,"2hWristsX,1hPoint-Self,1hNo,2hWristsX",Transmission + Interaction,,act,3,0.392617,n,C_44,C_46,testing,to make an arrest,to make an arrest,matcher,47.0,,5.45907,4.0
0.0,chain4,"1hPoint<out>,1hMic<emph>,Sing",Transmission + Interaction,,obj,4,2.600984,n,,C_48,testing,to sing,microphone,director,1.0,,5.49409,3.0
1.0,chain4,"1hFeel,1hFeel,2hShakeBars",Transmission + Interaction,,loc,4,0.688496,n,C_45,C_48,testing,prison,prison,director,3.0,,4.854459,3.0
1.0,chain4,"2hHat-Outline,2hPoint-Self",Transmission + Interaction,,person,4,0.472793,y,C_45,C_48,testing,chef,chef,director,5.0,,4.791092,2.0
1.0,chain4,"2hCamera,2hGive,2hCamera",Transmission + Interaction,,obj,4,1.304336,n,C_45,C_48,testing,camera,camera,director,7.0,,4.548494,3.0
1.0,chain4,"2hHat-Outline,2hPanShake,2hToss,2hPanShake,2hPutTray<out>,2hPanShake,2hToss<repeated>",Transmission + Interaction,,act,4,0.929286,n,,C_48,testing,to cook,to cook,director,9.0,,11.152171,7.0
1.0,chain4,"2hCoverEyes,2hFeel<repeated>",Transmission + Interaction,,loc,4,1.248562,n,,C_48,testing,darkroom,darkroom,director,11.0,,7.700487,2.0
1.0,chain4,"1hPoint-Self,2hCamera,2hCamera,2hCamera",Transmission + Interaction,,person,4,0.392952,y,C_45,C_48,testing,photographer,photographer,director,13.0,,6.179819,4.0
